lineId,movieId,primaryTitle,originalTitle,startYear,runtimeMinutes,genres,averageRating,numVotes,production_countries,poster_path,production_companies_name,writers,directors,actors,key_words
1735,tt1758830,This Is 40,This Is 40,2012,134,"['Comedy', 'Drama', 'Romance']",6.2,157916,['États-Unis'],/mzUuOIFoVkRTHACRb58vm6mkbBN.jpg,"['Apatow Productions', 'Forty Productions']",['Judd Apatow'],['Judd Apatow'],"['Paul Rudd', 'Leslie Mann', 'Maude Apatow', 'Iris Apatow', 'Jason Segel', 'Annie Mumolo', 'Robert Smigel', 'Megan Fox', 'Charlyne Yi', 'Hugh Fink']","['husband wife relationship', 'family relationships', 'love', 'parenting', 'parents', 'financial problem', 'duringcreditsstinger', 'dubious']"
1736,tt1763303,The First Time,The First Time,2012,95,"['Comedy', 'Drama', 'Romance']",6.8,75226,['États-Unis'],/tG6jUndWd9FRuvI4j5Z2bhTuq0V.jpg,"['Destination Films', 'Samuel Goldwyn Films']",['Jonathan Kasdan'],['Jonathan Kasdan'],"[""Dylan O'Brien"", 'Britt Robertson', 'Victoria Justice', 'James Frecheville', 'Craig Roberts', 'Joshua Malina', 'Christine Taylor', 'Lamarcus Tinker', 'Maggie Elizabeth Jones', 'Halston Sage']","['virgin', 'high school', 'first love', 'awkwardness']"
1737,tt1767354,Odd Thomas,Odd Thomas,2013,97,"['Comedy', 'Fantasy', 'Horror']",6.8,61193,['États-Unis'],/skBMhQjHLTU1rp4gutxHp0JuY1C.jpg,"['Future Films', 'Fusion Films', 'Sommers Company, The']","['Stephen Sommers', 'Dean R. Koontz']",['Stephen Sommers'],"['Anton Yelchin', 'Ashley Sommers', 'Leonor Varela', 'Matthew Page', 'Casey Messer', 'Barney Lanning', 'Nico Tortorella', 'Kyle McKeever', 'Willem Dafoe', 'Carmen Corley']","['small town', 'supernatural', 'romance', 'super power']"
1738,tt1767372,She's Funny That Way,She's Funny That Way,2014,93,"['Comedy', 'Drama']",6.2,30380,"['Allemagne', 'États-Unis']",/hFNkxfqWdFVLNtDtbLdu4irKgiA.jpg,['Lagniappe Films'],"['Louise Stratten', 'Peter Bogdanovich']",['Peter Bogdanovich'],"['Imogen Poots', 'Owen Wilson', 'Jennifer Aniston', 'Kathryn Hahn', 'Illeana Douglas', 'Graydon Carter', 'Scott Campbell', 'Erin Heatherton', 'Melanie Hill', 'Jake Hoffman']","['infidelity', 'new york city', 'screwball comedy', 'escort', 'aspiring actor', 'sex worker']"
1739,tt1772341,Wreck-It Ralph,Wreck-It Ralph,2012,101,"['Adventure', 'Animation', 'Comedy']",7.7,489241,['États-Unis'],/zWoIgZ7mgmPkaZjG0102BSKFIqQ.jpg,"['Walt Disney Animation Studios', 'Walt Disney Pictures']","['Rich Moore', 'Phil Johnston', 'Jim Reardon', 'Jennifer Lee']",['Rich Moore'],"['John C. Reilly', 'Jack McBrayer', 'Jane Lynch', 'Sarah Silverman', 'Alan Tudyk', 'Mindy Kaling', 'Joe Lo Truglio', ""Ed O'Neill"", 'Dennis Haysbert', 'Edie McClurg']","['video game', 'support group', 'villain', 'bullying', 'medal', 'product placement', 'jail', 'racing', 'arcade', 'self esteem', 'curiosity', 'precocious child', 'aftercreditsstinger', 'duringcreditsstinger', 'first person shooter', 'glitch', 'carefree', 'interrupted wedding', 'social reject', 'escape from jail', 'hoverboard', '3d animation', 'inspirational', 'admiring', 'joyful']"
1740,tt1772424,Where Do We Go Now?,Et maintenant on va où?,2011,110,"['Comedy', 'Drama']",7.4,13977,"['Égypte', 'France', 'Italie', 'Liban', 'Qatar']",/za3GHJgqSEPrmuERHv1uVzmLg9B.jpg,['Les Films des Tournelles'],"['Nadine Labaki', 'Jihad Hojeily', 'Rodney El Haddad', 'Thomas Bidegain']",['Nadine Labaki'],"['Claude Baz Moussawbaa', 'Nadine Labaki', 'Yvonne Maalouf', 'Layla Hakim', 'Antoinette Noufaily', 'Julian Farhat', 'Ali Haidar', 'Kevin Abboud', 'Petra Saghbini', 'Mostafa Al Sakka']","['religious conflict', 'hijab', 'religious differences', 'woman director']"
1741,tt1772860,Late December,Fin Décembre,2010,104,"['Comedy', 'Drama', 'Romance']",7.6,36,[],/AupImYp65b8EjSySdfbZl2Kzny5.jpg,[],['Moez Kamoun'],['Moez Kamoun'],"['Hend El Fahem', 'Lotfi Bondka', 'Lotfi Abdelli', 'Sonia Ben Belgacem', 'Helmi Dridi', 'Chedly El Ouni', 'Mourad Kalai', ""Dhafer L'Abidine"", 'Jamel Madani', 'Dalila Meftahi']",[]
1742,tt1785394,Bleach the Movie: Hell Verse,Gekijôban Burîchi: Jigokuhen,2010,94,"['Action', 'Adventure', 'Animation']",7.3,3794,['Japon'],/pd7V5iCB19VBPJkihxFXFwSRW2M.jpg,"['Shueisha', 'Sound Box', 'Pierrot']","['Tite Kubo', 'Natsuko Takahashi', 'Masahiro Ôkubo']","['Noriyuki Abe', 'Yuzuru Tachikawa']","['Masakazu Morita', 'Fumiko Orikasa', 'Kazuya Nakai', 'Noriaki Sugiyama', 'Kentarô Itô', 'Yuki Matsuoka', 'Hiroki Yasumoto', 'Masaki Aizawa', 'Kôzô Shioya', 'Keikô Sakai']","['supernatural', 'hell', 'shounen', 'anime', 'adventure']"
1743,tt1791682,While We're Young,While We're Young,2014,97,"['Comedy', 'Drama', 'Mystery']",6.3,55403,['États-Unis'],/rdYXGeK3OZjBrd2R8A1sSS0Kxcq.jpg,['Scott Rudin Productions'],"['Noah Baumbach', 'Henrik Ibsen', 'Wallace Shawn']",['Noah Baumbach'],"['Ben Stiller', 'Naomi Watts', 'Adam Driver', 'Amanda Seyfried', 'Maria Dizzia', 'Adam Horovitz', 'Matthew Maher', 'Peter Yarrow', 'Bonnie Kaufman', 'Hector Otero']","['jealousy', 'married couple', 'marriage', 'admiration', 'father-in-law', 'hallucinogenic drug', 'esoteric', 'self-doubt', 'generation gap', 'mentor protégé relationship', 'documentary filmmaking', 'hipster', 'conflict with in-law', 'young couple', 'generation-x', 'generation z', 'new friends', 'long-married couple', 'documentarian']"
1744,tt1795702,Wild Bill,Wild Bill,2011,98,"['Comedy', 'Crime', 'Drama']",7.2,15082,['Royaume-Uni'],/6KKZ8NNVVXfURBeXXw2BrZhHjb4.jpg,"['STS Media', '20ten Media']","['Danny King', 'Dexter Fletcher']",['Dexter Fletcher'],"['Charlie Creed-Miles', 'Will Poulter', 'Sammy Williams', 'Iwan Rheon', 'Charlotte Spencer', 'Rain Ryan', 'Marc Warren', 'Peter McCabe', 'Morgan Watkins', 'Radoslaw Kaim']","['drug dealer', 'parole', 'ex-con']"
1745,tt1805297,The Women on the 6th Floor,Les femmes du 6e étage,2010,102,['Comedy'],7.1,10919,['France'],/xCGGKmAXqVZIHYNT1e1FEUlvu1R.jpg,"['Vendôme Production', 'France 2 Cinéma', 'SND', 'Canal+']","['Philippe Le Guay', 'Jérôme Tonnerre']",['Philippe Le Guay'],"['Fabrice Luchini', 'Sandrine Kiberlain', 'Natalia Verbeke', 'Carmen Maura', 'Lola Dueñas', 'Berta Ojea', 'Nuria Solé', 'Concha Galán', 'Marie-Armelle Deguy', 'Muriel Solvay']",[]
1746,tt1816518,Ernest & Celestine,Ernest et Célestine,2012,80,"['Adventure', 'Animation', 'Comedy']",7.8,23804,"['Belgique', 'France', 'Luxembourg']",/uSvv6OiqGAT7MBFsZLxmZv6NYRZ.jpg,"['GKIDS', 'StudioCanal', 'Les Armateurs', 'Maybe Movies', 'La Parti Production', 'Melusine Productions']","['Daniel Pennac', 'Gabrielle Vincent']","['Stéphane Aubier', 'Vincent Patar', 'Benjamin Renner']","['Lambert Wilson', 'Pauline Brunner', 'Anne-Marie Loop', 'Patrice Melennec', 'Brigitte Virtudes', 'Léonard Louf', 'Dominique Maurin', 'Perrette Pradier', 'Yann Le Madic', 'Féodor Atkine']","['friendship', 'underground world', 'musician', 'mouse', 'brotherhood', 'trial', 'prejudice', 'bear', ""based on children's book"", 'teeth', 'racial prejudice']"
1747,tt1817191,Another Woman's Life,La vie d'une autre,2012,97,"['Comedy', 'Drama', 'Mystery']",6.3,2559,['France'],/71pWxKKnBErzNHF1hS4j3ZXJXW.jpg,"['Numéro 4 Production', 'ARP Sélection']","['Frederique Deghelt', 'Claire Lemaréchal', 'Sylvie Testud']",['Sylvie Testud'],"['Juliette Binoche', 'Mathieu Kassovitz', 'Aure Atika', 'Danièle Lebrun', 'Vernon Dobtcheff', 'Yvi Dachary-Le Béon', 'François Berléand', 'Marie-Christine Adam', 'Nicolas Carpentier', 'Albert Spiner']",['woman director']
1748,tt1821694,RED 2,RED 2,2013,116,"['Action', 'Comedy', 'Crime']",6.6,187017,"['Canada', 'France', 'États-Unis']",/jW7bHZgkHKUtUJCsThFuqbZGVUL.jpg,"['di Bonaventura Pictures', 'Summit Entertainment', 'DC Comics', 'DC Entertainment', 'Saints LA', 'NeoReel', 'Etalon-Film']","['Warren Ellis', 'Cully Hamner', 'Jon Hoeber', 'Erich Hoeber']",['Dean Parisot'],"['Bruce Willis', 'Helen Mirren', 'John Malkovich', 'Anthony Hopkins', 'Mary-Louise Parker', 'Lee Byung-hun', 'Catherine Zeta-Jones', 'Neal McDonough', 'David Thewlis']","['london, england', 'central intelligence agency (cia)', 'paris, france', 'england', 'europe', 'based on comic', 'mi6', 'agent', 'hired killer', 'exploding airplane']"
1749,tt1822302,Sassy Pants,Sassy Pants,2012,88,"['Comedy', 'Drama']",6.1,1846,['États-Unis'],/tvsrerkWadhBqQ9Gm0kXNuXkX6x.jpg,[],['Coley Sohn'],['Coley Sohn'],"['Anna Gunn', 'Ashley Rickards', 'Martin Spanjers', 'Drew Droege', 'Rene Rosado', 'Carlos Pratts', ""Jenny O'Hara"", 'Diedrich Bader', 'Maynor Alvarado', 'Soledad St. Hilaire']","['parent child relationship', 'runaway', 'dysfunctional family', 'teenage girl', 'homeschooling', 'gay parent', 'woman director', 'overprotective mother']"
1750,tt1825157,The Double,The Double,2013,93,"['Comedy', 'Drama', 'Mystery']",6.4,55048,['Royaume-Uni'],/2n1jTbtdyJtjx5GgJzvvgclznUC.jpg,"['Alcove Entertainment', 'Attercop Productions', 'BFI', 'BFI Film Fund', 'Film4 Productions', 'Protagonist Pictures']","['Fyodor Dostoevsky', 'Richard Ayoade', 'Avi Korine']",['Richard Ayoade'],"['Jesse Eisenberg', 'Jesse Eisenberg', 'Mia Wasikowska', 'Wallace Shawn', 'Noah Taylor', 'Yasmin Paige', 'James Fox', 'Cathy Moriarty', 'Phyllis Somerville', 'Gabrielle Downey', 'Jon Korkes']","['depression', 'suicide', 'based on novel or book', 'cemetery', 'subway', 'paranoia', 'dystopia', 'office', 'surrealism', 'look-alike', 'co-workers relationship', 'doppelgänger', 'double', 'elevator', 'phone call', 'neo-noir']"
1751,tt18257464,Polite Society,Polite Society,2023,104,"['Action', 'Comedy']",6.6,12488,['Royaume-Uni'],/wTuEohahpW4nY5dGru1l41XhytO.jpg,"['Working Title Films', 'Parkville Pictures', 'Focus Features']",['Nida Manzoor'],['Nida Manzoor'],"['Priya Kansara', 'Ritu Arya', 'Renu Brindle', 'Rekha John-Cheriyan', 'Seraphina Beh-Moore', 'Ella Bruccoleri', 'Sally Ann', 'Jenny Funnell', 'Shona Babayemi', 'Shobu Kapoor']","['martial arts', 'kidnapping', 'teenage girl', 'wedding', 'stuntwoman', 'woman director', 'epic fights', 'sister sister relationship']"
1752,tt18353108,A Simple Lie,A Simple Lie,2022,98,"['Comedy', 'Drama']",6.4,70,['Nigeria'],/3tULm7DkcUIz1WglF2n7sEEwaTz.jpg,[],['Mannie Oiseomaye'],['Biodun Stephen'],"['Daniel Abua', 'Bukunmi Adeaga-Ilori', 'Bisola Aiyeola', 'Tope Ajao', 'Joy Anna', 'Vivian Baba', 'Anierobi Courage', 'Sarah Ebegbe', 'Emmanuel Ikubese', 'Adebimpe Johnson']",[]
1753,tt1836944,The Baytown Outlaws,The Baytown Outlaws,2012,98,"['Action', 'Comedy', 'Crime']",6.3,16803,['États-Unis'],/oevsox25ZnoUBms45KARDs8epmg.jpg,"['Lleju Productions', 'State Street Pictures']","['Barry Battles', 'Griffin Hood']",['Barry Battles'],"['Billy Bob Thornton', 'Eva Longoria', 'Thomas Brodie-Sangster', 'Clayne Crawford', 'Travis Fimmel', 'Daniel Cudmore', 'Adrian Spurlock', 'Andre Braugher', 'Michael Rapaport', 'Paul Wesley']","['fight', 'gas station', 'anti hero', 'murder', 'mute', 'shootout', 'motorcycle gang', 'brawl', 'painted face', 'face paint', 'pantyless']"
1754,tt1839492,Ruby Sparks,Ruby Sparks,2012,104,"['Comedy', 'Drama', 'Fantasy']",7.2,108239,['États-Unis'],/sTkrd0PJJA468EHOsv242785sOb.jpg,"['Bona Fide Productions', 'Fox Searchlight Pictures', 'DragonCove Studios']",['Zoe Kazan'],"['Jonathan Dayton', 'Valerie Faris']","['Paul Dano', 'Zoe Kazan', 'Annette Bening', 'Antonio Banderas', 'Chris Messina', 'Aasif Mandvi', 'Steve Coogan', 'Toni Trucks', 'Deborah Ann Woll', 'Elliott Gould']","['dreams', 'imaginary friend', 'therapy', 'novelist', 'magic realism', 'nostalgic', 'woman director', 'grand']"
1755,tt1839654,The Magic of Belle Isle,The Magic of Belle Isle,2012,109,"['Comedy', 'Drama']",7.0,21313,['États-Unis'],/250tjGWyt5PiL4b2Tevi0hhnRfI.jpg,"['Castle Rock Entertainment', 'Revelations Entertainment', 'Summer Magic', 'Firebrand Productions', 'Voltage Pictures']","['Guy Thomas', 'Rob Reiner', 'Andrew Scheinman']",['Rob Reiner'],"['Morgan Freeman', 'Virginia Madsen', 'Madeline Carroll', 'Emma Fuhrmann', 'Kenan Thompson', 'Nicolette Pierini', 'C.J. Wilson', 'Ash Christian', 'Debargo Sanyal', 'Fred Willard']","['tenderness', 'inspiration', 'author', 'family', 'alcoholic', 'typewriter', 'neighborhood', 'adult child friendship', 'mother daughter relationship', 'loving', 'loss of wife', 'adoring', 'appreciative', 'comforting']"
1756,tt1841542,Children's Party,Chillar Party,2011,135,"['Comedy', 'Drama', 'Family']",7.5,9211,['Inde'],/8YiD2WbKltx1XzpWZ83sNIUttGX.jpg,"['UTV Spotboy Motion Pictures', 'SKBH Productions']","['Vikas Bahl', 'Rajesh Bajaj', 'Vijay Maurya', 'Nitesh Tiwari']","['Vikas Bahl', 'Nitesh Tiwari']","['Irfan Khan', 'Sanath Menon', 'Sanath Menon', 'Rohan Grover', 'Rohan Grover', 'Naman Jain', 'Chinmay Chandraunshuh', 'Visshesh Tiwari', 'Visshesh Tiwari', 'Araav Khanna', 'Vedant Desai', 'Divji Handa', 'Shriya Sharma']","['gang', 'dog', 'television broadcast', 'b-boying']"
1757,tt1841705,Le colis,Le colis,2012,105,['Comedy'],6.2,125,['Canada'],/d1Z5vRAdqBf8dYKZ1hz3tSDu1de.jpg,['Productions Thalie'],"['Jean-Marie Corbeil', ""Gaëlle d'Ynglemare""]","[""Gaëlle d'Ynglemare""]","['Emmanuel Bilodeau', 'Gildor Roy', 'Jean-Marie Corbeil', 'Evelyne de la Chenelière', 'Alice Morel-Michaud', 'Sylvie Léonard', 'François Léveillée', 'Christine Harvey', 'Paul Doucet', 'Joseph Mesiano']",['quebec']
1758,tt1843986,Milocrorze: A Love Story,Mirokurôze,2011,90,['Comedy'],6.5,244,['Japon'],/CAQnAmsCdBPkvbH0AXwRWADt1.jpg,[],['Yoshimasa Ishibashi'],['Yoshimasa Ishibashi'],"['Takayuki Yamada', 'Anna Ishibashi', 'Sayaka Fukita', 'Mieko Harada', 'Mayuko Iwasa', 'Maiko', 'Keiji Mutô', 'Eiji Okuda', 'Shô Oyamada', 'Megumi Satô']",[]
1759,tt18469872,Amanda,Amanda,2022,93,"['Comedy', 'Drama']",6.4,1617,['Italie'],/bGWPFd71ygELIkPf9SjcOBkLAZY.jpg,"['Elsinore Film', 'Wildside', 'Tenderstories', 'Charades', 'I Wonder Pictures']",['Carolina Cavalli'],['Carolina Cavalli'],"['Benedetta Porcaroli', 'Galatéa Bellugi', 'Michele Bravi', 'Monica Nappo', 'Margherita Missoni', 'Ana Cecilia Ponce', 'Amelia Elisabetta Biuso', 'Giovanna Mezzogiorno', 'Giorgia Favoti', 'Sergio Chiorino']",[]
1760,tt1854236,Love Is All You Need,Den skaldede frisør,2012,116,"['Comedy', 'Drama', 'Romance']",6.5,15350,"['Danemark', 'France', 'Italie', 'Japon', 'Suède', 'Allemagne']",/nKeCYHHG8LCv2RuOpgS8jkRyihT.jpg,"['Zentropa Entertainments', 'Zentropa International Sweden', 'Zentropa International Berlin', 'Film i Väst', 'Zentropa International France', 'Slot Machine', 'Lumière & Co.', 'SVT', 'DR', 'ARTE France Cinéma', 'ZDF/Arte', 'Longride', 'Network Movie']","['Anders Thomas Jensen', 'Susanne Bier']",['Susanne Bier'],"['Pierce Brosnan', 'Trine Dyrholm', 'Molly Blixt Egelind', 'Sebastian Jessen', 'Stina Ekblad', 'Ciro Petrone', ""Marco D'Amore"", 'Line Kruse', 'Paprika Steen', 'Birthe Neumann']","['infidelity', 'hairdresser', 'breast cancer', 'grieving widower', 'wedding', 'chance meeting', 'woman director', 'seaside town', 'lemon tree grove']"
1761,tt18550220,Junkyard Dog,Chien de la casse,2023,93,"['Comedy', 'Drama']",7.0,3427,['France'],/pBti2tzvpbHT6ueXJaFjTEnL2wg.jpg,['Insolence Productions'],"['Jean-Baptiste Durand', 'Nicolas Fleureau', 'Emma Benestan']",['Jean-Baptiste Durand'],"['Anthony Bajon', 'Raphaël Quenard', 'Galatéa Bellugi', 'Dominique Reymond', 'Bernard Blancan', 'Nathan Le Graciet', 'Mélanie Martinez', 'Mike Reilles', 'Mathieu Amilien', 'Evelina Pitti']","['friendship', 'male friendship', 'relationship problems', 'growing up', 'dog', 'boyfriend girlfriend relationship', 'haunted by the past', 'troubled past', 'ghosts of the past', 'confronting the past', 'changing the past or future', 'dysfunctional relationship', 'male male relationship', 'hopeful']"
1762,tt1985966,Cloudy with a Chance of Meatballs 2,Cloudy with a Chance of Meatballs 2,2013,95,"['Adventure', 'Animation', 'Comedy']",6.3,123097,['États-Unis'],/tT2DN1tWk1zpCxqvaaNY8yP8Awn.jpg,"['Columbia Pictures', 'Sony Pictures Animation']","['Erica Rivinoja', 'John Francis Daley', 'Jonathan Goldstein', 'Phil Lord', 'Christopher Miller', 'Judi Barrett', 'Ron Barrett']","['Cody Cameron', 'Kris Pearn']","['Bill Hader', 'Anna Faris', 'Will Forte', 'Neil Patrick Harris', 'James Caan', 'Andy Samberg', 'Benjamin Bratt', 'Terry Crews', 'Kristen Schaal', 'Cody Cameron', 'Cody Cameron']","['inventor', 'villain', 'sequel', 'food', 'scientist', 'duringcreditsstinger']"
1763,tt19864958,Maja Ma,Maja Ma,2022,134,"['Comedy', 'Drama']",6.2,2964,['Inde'],/vfzBw0g0zKjyCpcTCEQEfq3gy0d.jpg,['Leo Media Collective'],['Sumit Batheja'],['Anand Tiwari'],"['Madhuri Dixit', 'Ritwik Bhowmik', 'Barkha Singh', 'Gajraj Rao', 'Srishti Shrivastava', 'Rajit Kapoor', 'Sheeba Chaddha', 'Simone Singh', 'Ninad Kamat', 'Malhar Thakar']",[]
1764,tt1986843,A Perfect Plan,Un plan parfait,2012,104,"['Adventure', 'Comedy', 'Romance']",6.3,10321,['France'],/iPFBW4KaLyCdXwEsa2TXRBW0Jxe.jpg,"['Quad Productions', 'TF1 Films Production']","['Laurent Zeitoun', 'Yoann Gromb', 'Béatrice Fournera', 'Philippe Mechelen']",['Pascal Chaumeil'],"['Diane Kruger', 'Dany Boon', 'Alice Pol', 'Robert Plagnol', 'Jonathan Cohen', 'Bernadette Le Saché', 'Etienne Chicot', 'Laure Calamy', 'Malonn Lévana', 'Olivier Claverie']","['france', 'love']"
1765,tt1987018,A Happy Event,Un heureux événement,2011,107,"['Comedy', 'Drama']",6.5,4790,"['Belgique', 'France']",/qVUl6ktomxxkPu02LhFtiBsoFv7.jpg,"['Gaumont', 'France 2 Cinéma', 'SCOPE Pictures', 'RTBF', 'Mandarin Cinéma']","['Eliette Abecassis', 'Rémi Bezançon', 'Vanessa Portal']",['Rémi Bezançon'],"['Louise Bourgoin', 'Louise Bourgoin', 'Pio Marmaï', 'Pio Marmaï', 'Josiane Balasko', 'Josiane Balasko', 'Thierry Frémont', 'Gabrielle Lazure', 'Gabrielle Lazure', 'Firmine Richard', 'Firmine Richard', 'Anaïs Croze', 'Daphné Bürki', 'Daphné Bürki', 'Lannick Gautry', 'Lannick Gautry', 'Gérard Lubin', 'Gérard Lubin']","['motherhood', 'maternity', 'regretting motherhood']"
1766,tt1987680,The Upside,The Upside,2017,126,"['Comedy', 'Drama']",7.1,68559,['États-Unis'],/hPZ2caow1PCND6qnerfgn6RTXdm.jpg,"['Escape Artists', 'Lantern Entertainment', 'The Weinstein Company']","['Jon Hartmere', 'Éric Toledano', 'Olivier Nakache']",['Neil Burger'],"['Kevin Hart', 'Bryan Cranston', 'Nicole Kidman', 'Aja Naomi King', ""Jahi Di'Allo Winston"", 'Genevieve Angelson', 'Golshifteh Farahani', 'Tate Donovan', 'Julianna Margulies', 'Suzanne Savoy']","['based on true story', 'remake', 'class differences', 'caregiver', 'man in wheelchair', 'interracial friendship', 'social differences', 'rich man', 'quadriplegia', 'male nurse', 'handicapped', 'disabled person', 'feel good']"
1767,tt20201748,Greedy People,Greedy People,2024,112,"['Comedy', 'Crime', 'Thriller']",6.2,14117,[],/dDgsR1NHQ8uqmYDrNxCGvCRk4j0.jpg,['Limelight'],['Mike Vukadinovich'],['Potsy Ponciroli'],"['Himesh Patel', 'Joseph Gordon-Levitt', 'Lily James', 'Uzo Aduba', 'Tim Blake Nelson', 'Simon Rex', 'Nina Arianda', 'Jim Gaffigan', 'José María Yazpik', 'Joey Lauren Adams']","['robbery', 'murder', 'dirty cop', 'rookie cop', 'pregnant wife', 'cops', 'providence']"
1768,tt20215968,Hit Man,Hit Man,2023,115,"['Comedy', 'Crime', 'Romance']",6.8,124446,['États-Unis'],/o9ezGenApy8LgUQdvjNzHAlKdNy.jpg,"['AGC Studios', 'Aggregate Films', 'BarnStorm Productions', 'Detour Pictures', 'ShivHans Pictures', 'Monarch Media', 'Cinetic Media']","['Richard Linklater', 'Glen Powell', 'Skip Hollandsworth']",['Richard Linklater'],"['Glen Powell', 'Adria Arjona', 'Austin Amelio', 'Retta', 'Sanjay Rao', 'Molly Bernard', 'Evan Holtzman', 'Gralen Bryant Banks', 'Mike Markoff', 'Bryant Carroll']","['hitman', 'identity', 'professor', 'new orleans, louisiana', 'romcom', 'disguise', 'screwball comedy', 'undercover operation', 'sting operation', 'based on magazine, newspaper or article', 'persona', 'moonlighting']"
1769,tt20249418,Romancham,Romancham,2023,130,"['Comedy', 'Horror']",7.5,10953,['Inde'],/9p8ux2AGYn3U2mEAbKmizAh6PL1.jpg,"['Johnpaul George Productions', 'Guppy Cinemas', 'Goodwill Entertainments']",['Jithu Madhavan'],['Jithu Madhavan'],"['Soubin Shahir', 'Arjun Ashokan', 'Chemban Vinod Jose', 'Sajin Gopu', 'Siju Sunny', 'Afzal P.H.', 'Abin Bino', 'Jagadeesh Kumar', 'Anantharaman Ajay', 'Joemon Jyothir']",[]
1770,tt2027140,Mood Indigo,L'écume des jours,2013,94,"['Comedy', 'Drama', 'Fantasy']",6.5,17211,"['Belgique', 'France']",/fnkey4fxqtqMHwFcNLxfEbX5xmP.jpg,"['Brio Films', 'SCOPE Invest', 'SCOPE Pictures']","['Michel Gondry', 'Luc Bossi', 'Boris Vian']",['Michel Gondry'],"['Romain Duris', 'Audrey Tautou', 'Gad Elmaleh', 'Omar Sy', 'Aïssa Maïga', 'Charlotte Le Bon', 'Sacha Bourdo', 'Vincent Rottiers', 'Philippe Torreton', 'Laurent Lafitte']",[]
1771,tt20330434,The Crime Is Mine,Mon crime,2023,102,"['Comedy', 'Crime', 'Mystery']",6.5,6998,['France'],/A1ABwrOmR9rRBOBKfUsYKYpOhDd.jpg,"['Mandarin Production', 'FOZ', 'Gaumont', 'France 2 Cinéma', 'Playtime', 'SCOPE Pictures']","['François Ozon', 'Philippe Piazzo', 'Georges Berr', 'Louis Verneuil']",['François Ozon'],"['Nadia Tereszkiewicz', 'Rebecca Marder', 'Isabelle Huppert', 'Fabrice Luchini', 'Dany Boon', 'André Dussollier', 'Édouard Sulpice', 'Régis Laspalès', 'Olivier Broche', 'Félix Lefebvre']","['paris, france', 'murder mystery', '1930s', 'comedy thriller']"
1772,tt2036416,You Are the Apple of My Eye,"Na xie nian, wo men yi qi zhui de nu hai",2011,109,"['Comedy', 'Drama', 'Romance']",7.5,12268,['Taïwan (République de Chine)'],/mQ07Y4KlYZlJjVSEp2AFTYZA9i.jpg,['Star Ritz Productions Co Ltd'],['Giddens Ko'],['Giddens Ko'],"['Kai Ko', 'Kai Ko', 'Michelle Chen', 'Shao-Wen Hao', 'Shao-Wen Hao', 'Owodog', 'Owodog', 'Emerson Tsai', 'Emerson Tsai', 'Yan-Hsi Hou', 'Yan-Hsi Hou', 'Wan Wan', 'Lotus Wang', 'Yuk-Lun Cheung', 'Ralf Chiu']","['high school', 'coming of age', 'first love', 'high school sweetheart']"
